"studyid","workflowid","threshold","numerator","denominator","log_denominator","gsm_analysis_date"
"AA-AA-000-0000","kri0001",-3,0.332665740392468,27806.6,10.2330286815734,2016-11-01
"AA-AA-000-0000","kri0001",-3,0.759410888040505,27995.4,10.2397954899467,2016-11-01
"AA-AA-000-0000","kri0001",-3,1.18758017288806,28184.2,10.2465168162207,2016-11-01
"AA-AA-000-0000","kri0001",-3,1.61715930866798,28373,10.2531932677181,2016-11-01
"AA-AA-000-0000","kri0001",-3,2.04813424638283,28561.8,10.2598254396776,2016-11-01
"AA-AA-000-0000","kri0001",-3,2.48049116882422,28750.6,10.2664139155729,2016-11-01
"AA-AA-000-0000","kri0001",-3,2.91421648525402,28939.4,10.2729592674204,2016-11-01
"AA-AA-000-0000","kri0001",-3,3.34929682624152,29128.2,10.2794620560772,2016-11-01
"AA-AA-000-0000","kri0001",-3,3.78571903865084,29317,10.2859228315296,2016-11-01
"AA-AA-000-0000","kri0001",-3,4.22347018077335,29505.8,10.2923421331722,2016-11-01
"AA-AA-000-0000","kri0001",-3,4.66253751760013,29694.6,10.298720490078,2016-11-01
"AA-AA-000-0000","kri0001",-3,5.10290851622945,29883.4,10.3050584212606,2016-11-01
"AA-AA-000-0000","kri0001",-3,5.54457084140461,30072.2,10.3113564359269,2016-11-01
"AA-AA-000-0000","kri0001",-3,5.9875123511776,30261,10.3176150337229,2016-11-01
"AA-AA-000-0000","kri0001",-3,6.43172109269424,30449.8,10.323834704972,2016-11-01
"AA-AA-000-0000","kri0001",-3,6.87718529809722,30638.6,10.3300159309046,2016-11-01
"AA-AA-000-0000","kri0001",-3,7.32389338054172,30827.4,10.3361591838825,2016-11-01
"AA-AA-000-0000","kri0001",-3,7.77183393032173,31016.2,10.3422649276147,2016-11-01
"AA-AA-000-0000","kri0001",-3,8.22099571110122,31205,10.3483336173681,2016-11-01
"AA-AA-000-0000","kri0001",-3,8.67136765624877,31393.8,10.3543657001708,2016-11-01
"AA-AA-000-0000","kri0001",-3,9.12293886527039,31582.6,10.3603616150096,2016-11-01
"AA-AA-000-0000","kri0001",-3,9.57569860033889,31771.4,10.3663217930223,2016-11-01
"AA-AA-000-0000","kri0001",-3,10.0296362829154,31960.2,10.3722466576829,2016-11-01
"AA-AA-000-0000","kri0001",-3,10.4847414904609,32149,10.378136624983,2016-11-01
"AA-AA-000-0000","kri0001",-3,10.9410039532341,32337.8,10.3839921036063,2016-11-01
"AA-AA-000-0000","kri0001",-3,11.398413551174,32526.6,10.3898134950993,2016-11-01
"AA-AA-000-0000","kri0001",-3,11.8569603108633,32715.4,10.3956011940364,2016-11-01
"AA-AA-000-0000","kri0001",-3,12.3166344025702,32904.2,10.4013555881801,2016-11-01
"AA-AA-000-0000","kri0001",-3,12.7774261373677,33093,10.4070770586375,2016-11-01
"AA-AA-000-0000","kri0001",-3,13.2393259643251,33281.8,10.412765980011,2016-11-01
"AA-AA-000-0000","kri0001",-3,13.7023244677727,33470.6,10.418422720546,2016-11-01
"AA-AA-000-0000","kri0001",-3,14.1664123646345,33659.4,10.424047642274,2016-11-01
"AA-AA-000-0000","kri0001",-3,14.6315805018292,33848.2,10.4296411011511,2016-11-01
"AA-AA-000-0000","kri0001",-3,15.0978198537356,34037,10.4352034471936,2016-11-01
"AA-AA-000-0000","kri0001",-3,15.5651215197215,34225.8,10.4407350246095,2016-11-01
"AA-AA-000-0000","kri0001",-3,16.0334767217338,34414.6,10.446236171926,2016-11-01
"AA-AA-000-0000","kri0001",-3,16.5028768019482,34603.4,10.451707222114,2016-11-01
"AA-AA-000-0000","kri0001",-3,16.9733132204761,34792.2,10.4571485027089,2016-11-01
"AA-AA-000-0000","kri0001",-3,17.4447775531277,34981,10.4625603359284,2016-11-01
"AA-AA-000-0000","kri0001",-3,17.9172614892296,35169.8,10.4679430387871,2016-11-01
"AA-AA-000-0000","kri0001",-3,18.3907568294945,35358.6,10.4732969232076,2016-11-01
"AA-AA-000-0000","kri0001",-3,18.8652554839423,35547.4,10.4786222961292,2016-11-01
"AA-AA-000-0000","kri0001",-3,19.340749469871,35736.2,10.4839194596136,2016-11-01
"AA-AA-000-0000","kri0001",-3,19.8172309098756,35925,10.4891887109472,2016-11-01
"AA-AA-000-0000","kri0001",-3,20.2946920299136,36113.8,10.494430342742,2016-11-01
"AA-AA-000-0000","kri0001",-3,20.7731251574161,36302.6,10.4996446430323,2016-11-01
"AA-AA-000-0000","kri0001",-3,21.2525227194436,36491.4,10.5048318953703,2016-11-01
"AA-AA-000-0000","kri0001",-3,21.7328772408835,36680.2,10.5099923789182,2016-11-01
"AA-AA-000-0000","kri0001",-3,22.2141813426904,36869,10.5151263685387,2016-11-01
"AA-AA-000-0000","kri0001",-3,22.6964277401663,37057.8,10.5202341348825,2016-11-01
"AA-AA-000-0000","kri0001",-3,23.1796092412806,37246.6,10.5253159444741,2016-11-01
"AA-AA-000-0000","kri0001",-3,23.6637187450277,37435.4,10.5303720597954,2016-11-01
"AA-AA-000-0000","kri0001",-3,24.1487492398225,37624.2,10.5354027393667,2016-11-01
"AA-AA-000-0000","kri0001",-3,24.634693801932,37813,10.5404082378263,2016-11-01
"AA-AA-000-0000","kri0001",-3,25.1215455939415,38001.8,10.5453888060077,2016-11-01
"AA-AA-000-0000","kri0001",-3,25.609297863256,38190.6,10.5503446910152,2016-11-01
"AA-AA-000-0000","kri0001",-3,26.0979439406339,38379.4,10.5552761362972,2016-11-01
"AA-AA-000-0000","kri0001",-3,26.587477238754,38568.2,10.5601833817181,2016-11-01
"AA-AA-000-0000","kri0001",-3,27.0778912508133,38757,10.5650666636284,2016-11-01
"AA-AA-000-0000","kri0001",-3,27.5691795491561,38945.8,10.5699262149328,2016-11-01
"AA-AA-000-0000","kri0001",-3,28.0613357839325,39134.6,10.5747622651569,2016-11-01
"AA-AA-000-0000","kri0001",-3,28.5543536817863,39323.4,10.5795750405126,2016-11-01
"AA-AA-000-0000","kri0001",-3,29.048227044571,39512.2,10.584364763961,2016-11-01
"AA-AA-000-0000","kri0001",-3,29.5429497480938,39701,10.5891316552749,2016-11-01
"AA-AA-000-0000","kri0001",-3,30.0385157408856,39889.8,10.593875931099,2016-11-01
"AA-AA-000-0000","kri0001",-3,30.5349190429981,40078.6,10.598597805009,2016-11-01
"AA-AA-000-0000","kri0001",-3,31.0321537448259,40267.4,10.6032974875694,2016-11-01
"AA-AA-000-0000","kri0001",-3,31.5302140059535,40456.2,10.6079751863901,2016-11-01
"AA-AA-000-0000","kri0001",-3,32.0290940540261,40645,10.6126311061807,2016-11-01
"AA-AA-000-0000","kri0001",-3,32.528788183645,40833.8,10.6172654488049,2016-11-01
"AA-AA-000-0000","kri0001",-3,33.0292907552849,41022.6,10.621878413333,2016-11-01
"AA-AA-000-0000","kri0001",-3,33.530596194234,41211.4,10.6264701960926,2016-11-01
"AA-AA-000-0000","kri0001",-3,34.0326989895559,41400.2,10.6310409907196,2016-11-01
"AA-AA-000-0000","kri0001",-3,34.5355936930732,41589,10.6355909882065,2016-11-01
"AA-AA-000-0000","kri0001",-3,35.0392749183709,41777.8,10.6401203769506,2016-11-01
"AA-AA-000-0000","kri0001",-3,35.5437373398212,41966.6,10.6446293428007,2016-11-01
"AA-AA-000-0000","kri0001",-3,36.0489756916267,42155.4,10.6491180691031,2016-11-01
"AA-AA-000-0000","kri0001",-3,36.5549847668841,42344.2,10.653586736746,2016-11-01
"AA-AA-000-0000","kri0001",-3,37.0617594166662,42533,10.6580355242034,2016-11-01
"AA-AA-000-0000","kri0001",-3,37.5692945491218,42721.8,10.6624646075779,2016-11-01
"AA-AA-000-0000","kri0001",-3,38.0775851285939,42910.6,10.6668741606424,2016-11-01
"AA-AA-000-0000","kri0001",-3,38.5866261747556,43099.4,10.6712643548813,2016-11-01
"AA-AA-000-0000","kri0001",-3,39.0964127617623,43288.2,10.67563535953,2016-11-01
"AA-AA-000-0000","kri0001",-3,39.6069400174214,43477,10.6799873416146,2016-11-01
"AA-AA-000-0000","kri0001",-3,40.118203122377,43665.8,10.68432046599,2016-11-01
"AA-AA-000-0000","kri0001",-3,40.630197309312,43854.6,10.6886348953771,2016-11-01
"AA-AA-000-0000","kri0001",-3,41.1429178621642,44043.4,10.6929307903998,2016-11-01
"AA-AA-000-0000","kri0001",-3,41.6563601153584,44232.2,10.6972083096209,2016-11-01
"AA-AA-000-0000","kri0001",-3,42.1705194530529,44421,10.7014676095768,2016-11-01
"AA-AA-000-0000","kri0001",-3,42.6853913084003,44609.8,10.7057088448126,2016-11-01
"AA-AA-000-0000","kri0001",-3,43.200971162823,44798.6,10.7099321679148,2016-11-01
"AA-AA-000-0000","kri0001",-3,43.7172545453011,44987.4,10.7141377295451,2016-11-01
"AA-AA-000-0000","kri0001",-3,44.2342370316755,45176.2,10.7183256784723,2016-11-01
"AA-AA-000-0000","kri0001",-3,44.7519142439626,45365,10.7224961616037,2016-11-01
"AA-AA-000-0000","kri0001",-3,45.2702818496824,45553.8,10.7266493240164,2016-11-01
"AA-AA-000-0000","kri0001",-3,45.7893355611993,45742.6,10.7307853089871,2016-11-01
"AA-AA-000-0000","kri0001",-3,46.3090711350749,45931.4,10.7349042580223,2016-11-01
"AA-AA-000-0000","kri0001",-3,46.8294843714326,46120.2,10.739006310887,2016-11-01
"AA-AA-000-0000","kri0001",-3,47.3505711133346,46309,10.7430916056334,2016-11-01
"AA-AA-000-0000","kri0001",-3,47.8723272461691,46497.8,10.7471602786283,2016-11-01
"AA-AA-000-0000","kri0001",-3,48.3947486970498,46686.6,10.7512124645809,2016-11-01
"AA-AA-000-0000","kri0001",-3,48.917831434226,46875.4,10.7552482965696,2016-11-01
"AA-AA-000-0000","kri0001",-3,49.441571466503,47064.2,10.7592679060678,2016-11-01
"AA-AA-000-0000","kri0001",-3,49.9659648426735,47253,10.7632714229698,2016-11-01
"AA-AA-000-0000","kri0001",-3,50.4910076509589,47441.8,10.7672589756162,2016-11-01
"AA-AA-000-0000","kri0001",-2,0.0723345659179232,12325,9.41938499891089,2016-11-01
"AA-AA-000-0000","kri0001",-2,0.499400238402521,12513.8,9.43458731433055,2016-11-01
"AA-AA-000-0000","kri0001",-2,0.929643015357975,12702.6,9.44956197590295,2016-11-01
"AA-AA-000-0000","kri0001",-2,1.36299232168924,12891.4,9.46431570136206,2016-11-01
"AA-AA-000-0000","kri0001",-2,1.79938015712437,13080.2,9.47885491541417,2016-11-01
"AA-AA-000-0000","kri0001",-2,2.23874096658908,13269,9.49318576653644,2016-11-01
"AA-AA-000-0000","kri0001",-2,2.68101151885266,13457.8,9.50731414258865,2016-11-01
"AA-AA-000-0000","kri0001",-2,3.12613079280947,13646.6,9.52124568533739,2016-11-01
"AA-AA-000-0000","kri0001",-2,3.57403987081675,13835.4,9.53498580398233,2016-11-01
"AA-AA-000-0000","kri0001",-2,4.02468183856086,14024.2,9.54853968776578,2016-11-01
"AA-AA-000-0000","kri0001",-2,4.47800169097025,14213,9.56191231773901,2016-11-01
"AA-AA-000-0000","kri0001",-2,4.93394624373453,14401.8,9.57510847775224,2016-11-01
"AA-AA-000-0000","kri0001",-2,5.39246405002697,14590.6,9.58813276472883,2016-11-01
"AA-AA-000-0000","kri0001",-2,5.85350532206111,14779.4,9.60098959827899,2016-11-01
"AA-AA-000-0000","kri0001",-2,6.31702185714273,14968.2,9.61368322970325,2016-11-01
"AA-AA-000-0000","kri0001",-2,6.78296696790665,15157,9.62621775043166,2016-11-01
"AA-AA-000-0000","kri0001",-2,7.25129541645207,15345.8,9.63859709994058,2016-11-01
"AA-AA-000-0000","kri0001",-2,7.72196335211379,15534.6,9.65082507318539,2016-11-01
"AA-AA-000-0000","kri0001",-2,8.19492825262659,15723.4,9.66290532758425,2016-11-01
"AA-AA-000-0000","kri0001",-2,8.67014886845985,15912.2,9.67484138958503,2016-11-01
"AA-AA-000-0000","kri0001",-2,9.14758517011553,16101,9.68663666084494,2016-11-01
"AA-AA-000-0000","kri0001",-2,9.62719829819941,16289.8,9.69829442404988,2016-11-01
"AA-AA-000-0000","kri0001",-2,10.108950516089,16478.6,9.70981784839857,2016-11-01
"AA-AA-000-0000","kri0001",-2,10.592805165035,16667.4,9.7212099947742,2016-11-01
"AA-AA-000-0000","kri0001",-2,11.0787266215454,16856.2,9.73247382062483,2016-11-01
"AA-AA-000-0000","kri0001",-2,11.5666802569112,17045,9.743612184572,2016-11-01
"AA-AA-000-0000","kri0001",-2,12.0566323987452,17233.8,9.75462785076545,2016-11-01
"AA-AA-000-0000","kri0001",-2,12.5485502944102,17422.6,9.76552349300061,2016-11-01
"AA-AA-000-0000","kri0001",-2,13.0424020762275,17611.4,9.7763016986142,2016-11-01
"AA-AA-000-0000","kri0001",-2,13.538156728359,17800.2,9.78696497217211,2016-11-01
"AA-AA-000-0000","kri0001",-2,14.035784055265,17989,9.79751573896269,2016-11-01
"AA-AA-000-0000","kri0001",-2,14.5352546516495,18177.8,9.80795634830771,2016-11-01
"AA-AA-000-0000","kri0001",-2,15.0365398738054,18366.6,9.81828907670224,2016-11-01
"AA-AA-000-0000","kri0001",-2,15.5396118122825,18555.4,9.828516130794,2016-11-01
"AA-AA-000-0000","kri0001",-2,16.0444432658038,18744.2,9.8386396502118,2016-11-01
"AA-AA-000-0000","kri0001",-2,16.551007716361,18933,9.84866171025235,2016-11-01
"AA-AA-000-0000","kri0001",-2,17.0592793054251,19121.8,9.8585843244337,2016-11-01
"AA-AA-000-0000","kri0001",-2,17.5692328112114,19310.6,9.86840944692326,2016-11-01
"AA-AA-000-0000","kri0001",-2,18.0808436269422,19499.4,9.87813897484769,2016-11-01
"AA-AA-000-0000","kri0001",-2,18.5940877400548,19688.2,9.88777475049146,2016-11-01
"AA-AA-000-0000","kri0001",-2,19.1089417123038,19877,9.8973185633906,2016-11-01
"AA-AA-000-0000","kri0001",-2,19.6253826607132,20065.8,9.90677215232734,2016-11-01
"AA-AA-000-0000","kri0001",-2,20.1433882393319,20254.6,9.91613720723147,2016-11-01
"AA-AA-000-0000","kri0001",-2,20.6629366217536,20443.4,9.9254153709934,2016-11-01
"AA-AA-000-0000","kri0001",-2,21.1840064843612,20632.2,9.93460824119392,2016-11-01
"AA-AA-000-0000","kri0001",-2,21.7065769902594,20821,9.94371737175519,2016-11-01
"AA-AA-000-0000","kri0001",-2,22.2306277738621,21009.8,9.9527442745172,2016-11-01
"AA-AA-000-0000","kri0001",-2,22.7561389261009,21198.6,9.96169042074367,2016-11-01
"AA-AA-000-0000","kri0001",-2,23.2830909802262,21387.4,9.97055724256123,2016-11-01
"AA-AA-000-0000","kri0001",-2,23.8114648981698,21576.2,9.97934613433537,2016-11-01
"AA-AA-000-0000","kri0001",-2,24.3412420574444,21765,9.9880584539864,2016-11-01
"AA-AA-000-0000","kri0001",-2,24.8724042385533,21953.8,9.99669552424858,2016-11-01
"AA-AA-000-0000","kri0001",-2,25.4049336128853,22142.6,10.0052586338754,2016-11-01
"AA-AA-000-0000","kri0001",-2,25.9388127310749,22331.4,10.0137490387937,2016-11-01
"AA-AA-000-0000","kri0001",-2,26.4740245118023,22520.2,10.0221679632089,2016-11-01
"AA-AA-000-0000","kri0001",-2,27.0105522310171,22709,10.0305166006647,2016-11-01
"AA-AA-000-0000","kri0001",-2,27.5483795115629,22897.8,10.0387961150583,2016-11-01
