"Threshold","Denominator","LogDenominator","Numerator","Metric","MetricID","StudyID","SnapshotDate"
-2,409.56,6.01508341270662,13.2672117749286,0.0323938172060958,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,453,6.11589212548303,15.2003066119463,0.0335547607327733,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,496.44,6.20746263026132,17.1568559167639,0.0345597774489645,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,539.88,6.29134689264108,19.1338396538026,0.0354409121541873,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,583.32,6.36873592084536,21.128835124961,0.0362216881385191,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,626.76,6.44056369223621,23.1398635864098,0.0369198155377015,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,670.2,6.50757617530321,25.1652840700393,0.0375489168457763,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,713.64,6.5703786335065,27.203717781849,0.0381196650718135,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,757.08,6.62946892817072,29.2539929578336,0.0386405570848967,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,800.52,6.68526151650942,31.3151037927093,0.0391184527466013,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,843.96,6.73810510010793,33.3861792860746,0.0395589592943677,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,887.4,6.78829583894481,35.466459227249,0.0399667108713647,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,930.84,6.83608740429078,37.5552754158239,0.0403455754112672,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,974.28,6.88169873666236,39.6520367869054,0.04069881018486,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,1017.72,6.92532011016161,41.7562174923471,0.0410291804153865,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,1061.16,6.96711792837564,43.8673472502165,0.0413390508973355,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,1104.6,7.00723855746709,45.9850034562095,0.0416304575920781,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,1148.04,7.04581141947808,48.1088046790969,0.0419051641746776,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,1191.48,7.0829515108335,50.238405254505,0.0421647071327299,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,1234.92,7.118761469636,52.3734907585178,0.0424104320591761,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,1278.36,7.15333328541111,54.5137741921798,0.0426435231016144,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,1321.8,7.18674972303635,56.6589927450208,0.0428650270426848,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,1365.24,7.21908551633963,58.8089050336958,0.0430758731312412,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,1408.68,7.25040837467843,60.9632887331757,0.0432768895229404,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,1452.12,7.28077983659796,63.1219385343657,0.0434688169947151,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,1495.56,7.31025599762629,65.2846643747993,0.0436523204517367,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,1539,7.33888813383888,67.4512898990671,0.0438279986348714,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,1582.44,7.36672323860761,69.6216511135387,0.0439963923520252,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,1625.88,7.39380448664634,71.7955952062271,0.0441579914915167,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,1669.32,7.42017163685948,73.9729795076709,0.0443132410248909,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,1712.76,7.44586138342968,76.1536705727721,0.0444625461668723,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,1756.2,7.4709076629259,78.3375433668134,0.0446062768288426,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,1799.64,7.49534192388159,80.5244805415611,0.044744771477385,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,1843.08,7.51919336421554,82.7143717895604,0.0448783404895937,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,1886.52,7.54248914099142,84.9071132665412,0.0450072690809221,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,1929.96,7.56525455629556,87.1026070733536,0.0451318198684706,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,1973.4,7.58751322242307,89.3007607901023,0.0452522351221761,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,2016.84,7.60928720907648,91.5014870561918,0.0453687387478391,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,2060.28,7.63059717487712,93.7047031908704,0.0454815380389415,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,2103.72,7.65146248515378,95.9103308496001,0.0455908252284525,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,2147.16,7.67190131769177,98.1182957122025,0.0456967788670628,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,2190.6,7.69193075788965,100.328527199261,0.0457995650503339,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,2234.04,7.71156688457181,102.540958213715,0.0458993385139547,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,2277.48,7.73082484753683,104.755524904957,0.0459962436135364,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,2320.92,7.74971893777864,106.972166453089,0.0460904152030615,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,2364.36,7.76826265119588,109.190824871274,0.0461819794241461,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,2407.8,7.78646874650093,111.411444824348,0.0462710544166245,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,2451.24,7.80434929795098,113.633973462107,0.0463577509595581,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,2494.68,7.82191574344702,115.858360265823,0.0464421730505808,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,2538.12,7.83917892848048,118.084556906744,0.0465244184304699,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,2581.56,7.85614914635059,120.312517115447,0.0466045790589592,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,2625,7.87283617502572,122.542196561038,0.0466827415470622,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,2668.44,7.88924931097934,124.773552739325,0.0467589875505258,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,2711.88,7.90539740029371,127.006544869137,0.0468333941284779,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,2755.32,7.92128886729193,129.241133796097,0.0469060340708508,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,2798.76,7.93693174093025,131.477281903196,0.0469769761977433,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,2842.2,7.95233367915776,133.714953027588,0.0470462856335191,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
-2,2885.64,7.96750199142838,135.954112383085,0.0471140240581239,"Analysis_kri0001","AA-AA-000-0000",2012-12-31
